"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tce_mesmedian","tce_minmesd","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_stat","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",11905011,"K00297.01",1,0.1943,4351,575.25,1.463,0.06712,2.869,0.5665,5.778,0,1.1446,-0.04735,2.3e-05,6.03897849462366,12.5210420841683,38.5504794134236,6.66108374384237,4.18668122270742,3.2,-0.155756578947368,-0.801677852348993,0.563725490196078,0.679689440993789
"CANDIDATE",12785320,"K00298.01",1,0.1913,1448,23.93,0.79,-0.0274,4.339,0.2278,99.72,0,5.2283,0.08086,0.0001147,1.92159439334209,4.55513569220199,31.1522539098436,17.1494785631518,8.39649122807018,-1.06666666666667,0.201645885286783,-1.09125799573561,0.903149606299213,3.77283464566929
"CANDIDATE",12785320,"K00298.02",2,1.389,718.5,5.86,0.79,-0.009847,28.34,0.179,400.1,0,3.4767,-0.3886,-0.000178,120.017288219313,15.8330562021949,15.4718176060798,17.1528662420382,8.37142857142857,-1.06666666666667,-0.601547987616099,0.850664893617021,-0.967391304347826,1.23609808102345
"CANDIDATE",2692377,"K00299.01",1,0.1505,13420,1520.89,1.089,0.7851,1.047,0.0003857,2,0,5.5637,-0.3634,1.991e-05,8.1008100810081,13.6883488205861,47.7787851314597,7.074923970141,4.18505269530283,1.2,-2.24320987654321,-1.51,0.470685579196218,1.48860655737705
"FALSE POSITIVE",3438975,"K00300.01",1,2.711,15530,2171.6,1.796,-0.5262,1.464,2.119e-06,0.2313,0,887.78,3.841,-0.0002269,49.7313432835821,36.6779431664411,21.9116825041923,3.16770186335404,1.88410449509366,-0.971428571428572,18.2037914691943,6.94881889763779,-7.56333333333333,6.18410138248848
"CANDIDATE",3642289,"K00301.01",1,0.3651,6935,505.24,1.36,-0.04651,3.503,0.4474,4.756,0,2.9888,0.0765,1.957e-05,21.6036844591403,25.3920972644377,59.7363690832834,6.99829334404176,4.38995568685377,1.73333333333333,0.425,-0.557264957264957,0.418162393162393,1.69853846153846
"CANDIDATE",3642289,"K00301.02",2,0.2355,4163,213.6,1.36,-0.0171,3.752,0.9377,38.17,0,37.028,1.787,-0.000127,3.63181267662495,9.86622073578595,18.3378016085791,6.99738903394256,4.38964241676942,1.73333333333333,2.99832214765101,2.11636828644501,-2.15619694397284,1.45259165613148
"CANDIDATE",3662838,"K00302.01",1,0.4052,3247,340.1,2.527,0.01305,2.057,6.582,13.11,0,8.6968,-0.1752,1.463e-05,6.94208817677244,93.9539247367872,72.189349112426,3.33500837520938,2.10457920792079,-0.0571428571428571,-2.53545586107091,-0.785865724381625,0.216100443131462,1.48363636363636
"CANDIDATE",5966322,"K00303.01",1,0.3792,1141,11.29,1.023,0.00904,6.532,1.412,144.7,0,271.16,0.4587,0.0006662,7.56696654199939,51.4568487727633,81.0144455305745,7.28736789129341,4.22846441947565,-0.8,5.27848101265823,-2.73947895791583,8.48662420382166,0.322857142857143
"CANDIDATE",6029239,"K00304.01",1,0.1915,2826,117.3,0.881,0.03379,4.013,0.02044,9.546,0,9.5637,0.05982,4.606e-05,11.3004005340454,29.3107833163784,113.624237804878,7.6685606060606,4.48737566947207,-0.4,0.892835820895522,-4.24851190476191,1.10455635491607,0.849085365853659
"CANDIDATE",6029239,"K00304.02",2,0.09025,6304,209.06,0.881,0.01223,1.867,0.6741,34.08,0,2.7848,1.147,1.187e-05,1.94746136865342,11.1623616236162,7.4016590848274,7.66877370417193,4.48722901910281,-0.4,1.20736842105263,-0.681196581196581,0.458301158301158,0.462946428571428
"CANDIDATE",6063220,"K00305.01",1,0.2753,5580,101.73,0.741,-0.1693,-0.5833,0.01431,4.578,0,29.225,0.4737,8.762e-05,19.5089091699261,24.4907856450048,85.7707509881423,20.0918530351438,8.9315188762072,1.2,4.15526315789474,5.9392,1.59309090909091,1.38887775551102
"CANDIDATE",6071903,"K00306.01",1,0.2158,1168,18.9,0.82,0.004654,10.18,0.1762,57.63,0,4.555,0.3152,0.0001137,6.31880733944954,20.2771535580524,71.0596984094195,10.858310626703,6.01910828025478,0.8,1.86508875739645,0.714465408805032,1.01517857142857,0.196489655172414
"CANDIDATE",6289257,"K00307.01",1,0.2828,1959,60.5,1.031,-0.01387,-1.587,0.04692,77.19,0,6.1759,-0.6205,-7.053e-05,7.9155672823219,13.0076762037683,33.1774947605997,6.87529861442905,4.19265419265419,-0.533333333333333,-1.88601823708207,1.55945945945946,-1.32078651685393,0.19945564516129
"CANDIDATE",6289257,"K00307.02",2,0.1797,6453,355.7,1.031,-0.05255,1.294,1.898,11.23,0,30.655,0.5435,-1.141e-06,5.10421412300683,12.817804602037,32.1663019693654,6.87594115602919,4.19259783121169,-0.533333333333333,1.58918128654971,0.264051094890511,-0.0404609929078014,2.86496855345912
"CANDIDATE",6291837,"K00308.01",1,0.809,2003,41.14,1.209,-0.00797,12.68,0.5031,87.44,0,9.6869,-0.1312,-2.242e-05,82.1886446886447,81.332503113325,68.5949517928719,6.84591194968554,4.35343915343915,-0.266666666666667,-1.51851851851852,3.84584450402145,-0.432818532818533,0.532693548387097
"FALSE POSITIVE",7024222,"K00309.01",1,0.06831,10900,325.59,0.684,0.02648,-0.1781,7.781,8.061,0,8014.7,21.21,-0.002303,2.80697384806974,11.2718707940781,14.5032914422501,13.9285714285714,6.67739950779327,-0.4,34.7135842880524,65.955369595537,-66.3688760806916,51.2761006289308
"CANDIDATE",7050989,"K00312.01",1,0.2369,2776,193.71,1.303,-0.0645,0.325,0.1248,9.217,0,1.9683,-0.007746,-2.228e-05,13.1868131868132,20.6694271911663,56.9113924050633,6.68765743073048,4.22394243349324,0.933333333333334,-0.0578059701492537,1.83650793650794,-0.779020979020979,0.826666666666667
"CANDIDATE",7050989,"K00312.02",2,0.2281,2207,121.79,1.303,0.004938,-2.007,0.4222,36.01,0,16.344,0.3523,-4.267e-05,7.7080035180299,19.6392030156166,48.7439502189445,6.68831168831169,4.2244190079778,0.933333333333334,2.27290322580645,2.25675675675676,-1.3503164556962,1.29455319148936
"CANDIDATE",7419318,"K00313.01",1,0.3651,1808,24.71,0.795,0.03266,9.263,1.021,38.66,0,0.61948,-0.2616,-3.009e-05,18.0421137882162,22.8632478632479,66.9880952380952,17.0235263018768,8.40476190476191,-0.266666666666667,-1.55714285714286,1.838125,-0.328852459016393,0.461416666666667
"CANDIDATE",7419318,"K00313.02",2,0.263,3995,71.6,0.795,-0.06344,3.449,5.086,14.38,0,0.59417,-0.3076,3.286e-06,8.89658685685176,19.836161497952,65.4651162790698,17.0281214848144,8.4037558685446,-0.266666666666667,-1.64491978609626,1.33526011560694,0.0557894736842105,0.158537313432836
"CANDIDATE",7603200,"K00314.01",1,0.29,1953,6.18,0.503,-0.05563,7.546,2.208,38.46,0,5.6996,0.03732,6.723e-05,29.2099173553719,36.1549707602339,98.3660130718954,13.3159928656361,7.44578313253012,-1.6,0.362330097087379,1.646998982706,0.913451086956522,0.570932692307692
"CANDIDATE",7603200,"K00314.02",2,1.238,923.9,3.11,0.503,-0.02392,-3.738,2.953e-07,53.68,1,2.0905,-0.1281,8.338e-05,46.0018682858477,29.5029204911193,29.5734367426078,13.3178800969339,7.40476190476191,-1.6,-0.634158415841584,0.623157894736842,0.67241935483871,1.04121739130435
"CANDIDATE",7603200,"K00314.03",3,1.637,2031,9.09,0.503,-0.0007935,-1.967,0.323,55.36,1,2.819,-0.5711,-4.545e-05,17.2782292927546,11.9358366751732,6.89961880559085,13.3159033537685,7.45081967213115,-1.6,-0.87457886676876,1.07728,-0.666422287390029,0.136319201995012
"CANDIDATE",7700622,"K00315.01",1,0.4419,1967,6.56,0.684,-0.02375,2.091,0.1153,78.1,0,1.09,-0.4463,-3.147e-05,18.4355828220859,40.536044362292,90.6063522617902,19.4752364486932,9.11111111111111,-1.6,-5.08314350797266,-7.25921908893709,-0.335501066098081,1.17531531531532
"CANDIDATE",8008067,"K00316.01",1,0.2258,3710,75.75,1.143,0.0115,8.262,1.544,11.02,0,502.65,-0.2658,-0.0008024,2.92009884678748,35.4264099037139,91.6581545795029,7.43712574850299,4.57427536231884,2.26666666666667,-3.29368029739777,-11.740157480315,-11.5786435786436,2.4392065344224
"CANDIDATE",8008067,"K00316.02",2,0.3946,569.4,3.54,1.143,-0.06289,4.448,0.8038,1685,0,89.115,0.5335,-0.0009338,2.41203104786546,19.8666666666667,35.785016286645,7.4346701164295,4.5974025974026,2.26666666666667,2.55263157894737,-3.61864406779661,-4.74010152284264,1.86295454545455
"CANDIDATE",8008067,"K00316.03",3,0.1291,2050,211.34,1.143,-0.003526,2.194,0.01066,13.69,0,114.45,-0.001155,-0.0003585,4.57651245551601,7.09888059701492,34.0095302927161,7.43448689737947,4.57247944612722,2.26666666666667,-0.00586294416243655,-5.74721189591078,-5.31111111111111,2.35227722772277
"CANDIDATE",8121310,"K00317.01",1,0.3414,3463,98.52,1.403,-0.05793,-3.208,0.01671,41.9,0,6.8617,0.06994,8.469e-05,4.86527141922825,42.8888888888889,58.6508753861998,6.8041649979976,4.32294866169372,2.26666666666667,0.401954022988506,-0.781045751633987,1.19281690140845,2.32219298245614
"CANDIDATE",8121310,"K00317.02",2,2.626,6321,236.75,1.403,0.06248,-2.493,0.122,44.9,0,0.99476,-0.3362,-2.532e-05,195.318056104307,10.0853333333333,6.98798397863818,6.8032278088144,4.3226218732883,2.26666666666667,-0.280166666666667,0.523809523809524,-0.458695652173913,1.85969026548673
"CANDIDATE",8156120,"K00318.01",1,0.5341,3321,79.22,1.927,-0.01691,-3.889,0.8141,41.45,0,0,0.06262,2.315e-05,10.2270345791128,177.961804968734,75.1528627015009,4.9951028403526,3.16121308858739,2.93333333333333,2.02,0.713253012048193,0.234787018255578,0.779464285714286
"CANDIDATE",8684730,"K00319.01",1,1.394,1577,57.88,1.963,0.0007179,-3.344,0.6958,9.498,0,12.41,0.02189,-0.0001013,325.871361839741,177.848983003622,190.190506262499,19.9029850746269,12.3940042826552,0.2,0.512646370023419,0.924654377880184,-1.013,1.5511801242236
"FALSE POSITIVE",8700558,"K00320.01",1,0.1175,4424,577.21,1.103,-0.543,2.346,1.104,85.22,0,1059.1,-1.822,0.0004418,4.92396061269147,10.1062699256111,42.3270440251572,5.18677390527256,3.27049691200635,-0.8,-10.1787709497207,-16.5260416666667,17.0579150579151,35.7836363636364
"CANDIDATE",8753657,"K00321.01",1,0.1834,11510,680.66,0.97,-0.4901,1.406,0.2836,2.684,0,4.37,0.4536,2.52e-05,10.2869555276095,19.4856722997796,66.0975609756098,7.23387096774194,4.3772347266881,1.73333333333333,2.57727272727273,-0.380571428571429,0.884210526315789,1.90278195488722
"CANDIDATE",8753657,"K00321.02",2,0.116,5675,288.13,0.97,-0.2273,-0.8671,0.3705,8.628,0,4.6791,0.6334,-3.827e-05,2.50423968343697,10.6557958170861,20.8895502645503,7.23373557187828,4.37754481920389,1.73333333333333,1.08458904109589,1.1888698630137,-1.03712737127371,0.719172932330827
"FALSE POSITIVE",8948424,"K00322.01",1,1.891,7081,245.41,1,-0.1755,1.104,0.4109,4.939,0,2061.8,-1.476,-0.003887,37.0048701298701,117.929529154974,154.196078431373,3077627.77242044,0,1.06666666666667,-31.6059957173448,-22.9967845659164,-0.413071200850159,9.96518105849582
"CANDIDATE",9139084,"K00323.01",1,0.1989,3914,144.67,0.828,-0.04799,1.242,0.2512,4.866,0,24.977,0.02142,9.678e-05,15.1373097778555,30.5277973258269,101.296566837107,10.56117113977,6.03042934556065,-0.4,0.315463917525773,0.402409638554217,2.04177215189873,0.32892380952381
"FALSE POSITIVE",9641041,"K00324.01",1,0.114,10810,2908.7,1.551,0.1848,1.15,0.06546,2.761,0,130.99,0.02732,-0.0001347,5.87630208333333,13.490746649649,38.5894822666123,3.9481335038958,2.43854795439302,-0.733333333333333,0.116255319148936,5.76168224299065,-6.63546798029557,9.94161849710983
"FALSE POSITIVE",9724984,"K00325.01",1,1.699,3388,483.22,1.913,-0.1264,1.245,0.3307,1.86,0,64367,57.22,0.01469,96.4671246319921,40.5031596518421,25.1890410958904,3.33697347893916,2.07301587301587,1.92,207.31884057971,-180.972972972973,162.860310421286,3.37349397590361
"CANDIDATE",9880467,"K00326.01",1,0.1849,3952,6196.18,11.54,0.01401,-0.4125,4.209,0.2617,0,83.34,1.419,0.0001289,1.21349072512648,11.035689293212,42.5530932594645,5.0443199184921,3.46843180609589,-1.33333333333333,3.48648648648649,5.42245989304813,0.689304812834225,2.84382857142857
"CANDIDATE",9880467,"K00326.02",2,3.891,697.6,223.15,11.54,0.006887,-8.97,0.4892,15.29,0,9.6594,1.234,0.0005978,86.7118337850045,15.5483069276173,10.7978311386522,5.04642166344294,3.46829344109419,-1.33333333333333,0.766459627329192,0.787813620071685,1.14521072796935,4.93298429319372
"CANDIDATE",9881662,"K00327.01",1,0.196,9533,677.51,1.089,0.125,-0.3188,0.507,3.423,0,2.9422,-0.2187,6.348e-06,7.45325542570952,16.2067156348374,48.1548699334543,7.17807330522219,4.41719911331334,1.06666666666667,-0.93862660944206,-0.444044943820225,0.223521126760563,1.78792207792208
"CANDIDATE",9881662,"K00327.02",2,0.9062,899.8,7.94,1.089,0.005615,6.28,0.6297,1147,0,4.6763,0.2575,-0.0001094,19.0665014456836,17.305834262356,16.8997472620051,7.17696629213483,4.41111111111111,1.06666666666667,0.308014354066986,0.984824902723735,-1.05192307692308,0.513822314049587
"FALSE POSITIVE",9895004,"K00328.01",1,0.1358,7212,1163.42,1.119,-0.01628,-0.4969,0.09535,0.6835,0,2782.5,-1.008,0.001032,19.42369954673,22.4154224154224,89.0971969421187,6.69114647082823,4.00185745734728,-0.666666666666667,-13.9612188365651,-27.5923392612859,27.8167115902965,25.7578579743888
"FALSE POSITIVE",10031885,"K00329.01",1,4.052,6033,143.21,0.9,-0.4054,3.807,0.01401,30.96,0,122.63,1.621,-0.0004832,31.0578718108276,25.0789229340761,29.5986403451432,3.93118383060635,2.5054233729881,-0.866666666666667,4.33422459893048,5.88588588588589,-6.38309114927345,7.05876460767947
"CANDIDATE",11361646,"K00330.01",1,0.4427,7340,213.12,1.081,-0.1529,-0.8923,0.07437,15.49,0,1.7696,-0.3433,1.957e-05,12.7519769949676,22.6968106580541,44.064914992272,7.21441605839416,4.36989952839861,0,-1.28576779026217,1.78996539792388,0.236352657004831,0.848114035087719
"CANDIDATE",11361646,"K00330.02",2,0.1447,16430,1454.04,1.081,-0.6936,0.4688,0.1888,2.717,0,5.5642,0.6843,5.368e-05,2.19445806768024,7.32937685459941,14.9355300859599,7.21229449606862,4.37002975385448,0,0.931020408163265,-0.345120405576679,1.08884381338742,1.34611829944547
"CANDIDATE",10285631,"K00331.01",1,0.6423,2988,113.61,1.614,0.001913,10.09,0.8482,19.65,0,2.889,0.269,-7.162e-05,21.4940577249576,33.0514018691589,42.5960793000332,4.43843461660834,2.72184954480115,1.2,1.31862745098039,0.964761904761905,-0.875550122249389,0.211487704918033
"CANDIDATE",10285631,"K00331.02",2,0.06965,1105,244.27,1.614,0.007042,5.307,0.001037,39.71,0,0.39698,0.7105,1.633e-05,0.809352517985611,1.86634844868735,7.59114583333333,4.44003733084461,2.72197459326945,1.2,0.623245614035088,-0.103083333333333,0.116642857142857,0.696300578034682
"CANDIDATE",10290666,"K00332.01",1,0.2145,6240,345.4,1.135,-0.04037,3.906,0.02142,3.095,0,0.82402,-0.1571,1.265e-05,4.5993413830955,20.1375245579568,60.8717064762374,7.46352282012373,4.571201694018,3.06666666666667,-0.7855,-2.67081081081081,0.275,0.469193069306931
"CANDIDATE",10290666,"K00332.02",2,0.1935,5423,254.34,1.135,-0.1773,1.498,0.06999,49.92,0,0.8544,0.5102,1.767e-05,1.93074144890588,5.75732708089097,9.88846701471286,7.46294070512821,4.57117181883537,3.06666666666667,0.421652892561983,-0.774107142857143,0.379184549356223,1.11289156626506
"CANDIDATE",10337258,"K00333.01",1,0.2581,5005,424.24,1.9,-0.0592,4.812,3.043,18.78,1,13.165,0.1339,0.0001279,3.31953716065866,31.922091235264,45.7051439822791,3.45140515222482,2.12897074321273,-0.866666666666667,0.676262626262626,-1.34806629834254,1.87536656891496,1.23676646706587
"FALSE POSITIVE",10383687,"K00334.01",1,2.059,3671,209.19,1.039,-0.05389,0.8281,0.3963,57.46,0,7154.8,76.56,-0.006247,78.5146942017474,11.9738372093023,3.2898439498593,3.94441735738664,2.54179829890644,-0.933333333333334,94.4019728729963,61.1194968553459,-60.0673076923077,157.974137931034
"FALSE POSITIVE",10470206,"K00335.01",1,0.7635,1865,59.44,1.619,-0.01653,20.37,5.146,34.59,0,134.16,0.904,0.000406,37.756183745583,69.8915989159891,87.0213933077345,4.04392386530015,2.45924700041374,-0.6,7.0077519379845,-5.01428571428571,4.15132924335378,8.13875968992248
"FALSE POSITIVE",10518725,"K00336.01",1,0.1311,2184,490.71,2.556,-0.02753,-3.814,0.7068,133.3,0,1710.2,28.31,0.003171,1.29847996315062,6.85025125628141,12.5295751465899,3.63051864552079,2.24714933369968,-0.2,37.0065359477124,-36.624649859944,36.406429391504,63.0486301369863
"CANDIDATE",10545066,"K00337.01",1,0.2684,2509,59.47,1.099,0.04772,8.861,0.05051,58.49,0,2.1257,-0.538,-2.486e-05,1.9951505870342,14.1138129857107,32.4475524475524,7.37696335078534,4.46136534133533,0,-1.72435897435897,0.523219814241486,-0.205454545454545,1.44331288343558
"CANDIDATE",10552611,"K00338.01",1,0.2985,3533,70.41,0.782,0.0183,2.05,0.6087,13.38,1,10.94,-0.7664,-7.746e-05,9.02389835635777,13.5189873417722,44.5646295294754,19.8581560283688,8.94663278271918,1.46666666666667,-2.8812030075188,0.793700787401575,-0.918861209964413,0.436982300884956
"CANDIDATE",10552611,"K00338.02",2,0.1057,5867,208.32,0.782,0.1002,1.036,0.3334,15.39,0,3.6539,-0.3431,6.066e-05,1.60343286250671,5.79217603911981,10.9676348547718,19.8526422764228,8.94461142121082,1.46666666666667,-0.356282450674974,-1.02732181425486,0.991176470588235,1.14155982905983
"CANDIDATE",10587105,"K00339.01",1,0.2099,10330,1807.45,1.189,-0.3698,0.9531,0.01006,0.6914,0,12.346,0.3451,-9.879e-05,9.73698452213443,14.6996466431095,49.7473766031869,6.55852417302799,3.95010599471119,-1.06666666666667,1.58302752293578,1.35024390243902,-1.87813688212928,1.29623931623932
"CANDIDATE",10587105,"K00339.02",2,0.6895,1906,149.58,1.189,-0.05111,-2.942,2.491,30.56,0,2.7619,0.3506,-9.701e-05,58.1341463414634,18.3301526717557,27.0495049504951,6.55887736424649,3.94982836017956,-1.06666666666667,0.809699769053118,0.604176904176904,-0.866160714285714,0.911525423728814
"CANDIDATE",10587105,"K00339.03",3,1.808,1327,38,1.189,-0.06628,1.601,0.8629,130.1,0,7.6727,-1.105,-1.611e-06,88.5151237396884,16.0539561103282,16.4551724137931,6.55702428527513,3.95010395010395,-1.06666666666667,-1.78225806451613,-0.17427597955707,-0.0114255319148936,1.52837920489297
"FALSE POSITIVE",10616571,"K00340.01",1,0.3077,-1,49.53,1.177,-0.01675,7.381,0,0,0,0,1.051,0,-0.1,-3,-15640,-0.1666,-49.53,2.53333333333333,12.5268176400477,-10.7779886148008,0,0.994930555555555
"CANDIDATE",10878263,"K00341.01",1,0.1667,3845,148.49,0.941,-0.01953,-1.094,0.285,8.976,0,0.86321,0.257,9.287e-06,2.75763432547352,26.2934027777778,104.664179104478,9.60131976904042,5.63957462969996,0.133333333333333,2.25438596491228,-0.136605504587156,0.0974501573976915,0.750971962616822
"CANDIDATE",10878263,"K00341.02",2,0.2292,4765,260.84,0.941,-0.04906,-0.5052,0.09536,6.148,0,10.015,0.1044,0.0001348,8.0126467931346,14.5435897435897,43.011854236792,9.60276967930029,5.63856463467358,0.133333333333333,0.382417582417582,-1.76488549618321,1.74385510996119,0.1960140562249
"CANDIDATE",10982872,"K00343.01",1,0.4108,7909,492.66,1.225,-0.1239,2.713,0.1317,1.899,0,11.331,0.1164,4.288e-05,42.174320524836,46.0533059969247,97.2034906783023,6.00086561350357,3.59658344283837,0.466666666666667,1.33639494833525,2.31215161649944,0.955011135857461,1.48953703703704
"CANDIDATE",10982872,"K00343.02",2,0.3235,11570,1541.39,1.225,-0.457,1.333,0.4924,0.7806,0,0.31982,0.2763,-7.255e-06,36.0092628328831,24.5240253853128,58.4795321637427,6,3.59658865529552,0.466666666666667,2.00217391304348,2.31489361702128,-0.221865443425076,0.92011214953271
"CANDIDATE",10982872,"K00343.03",3,0.2079,1511,27.2,1.225,-0.09812,-7.465,0.8856,323.3,0,0.25613,0.3814,-2.603e-05,0.600420521446594,12.0860279741314,15.4042179261863,6.00050851767099,3.5978835978836,0.466666666666667,0.742023346303502,0.816206261510129,-0.272565445026178,1.25405295315682
"CANDIDATE",11015108,"K00344.01",1,0.4065,1781,13.48,0.863,-0.05215,9.679,0.4954,135.5,0,8.4973,-0.2542,-0.000164,7.15257531584062,45.0491307634165,95.397489539749,8.2017055988135,4.79715302491103,-0.266666666666667,-2.06666666666667,2.90592592592593,-1.01234567901235,1.11078341013825
"CANDIDATE",11074541,"K00345.01",1,0.3272,1382,9.97,0.749,0.03451,4.489,0.03684,66.43,0,3.1444,-0.1757,-5.119e-05,5.60276073619632,37.7768729641694,104.362139917695,15.4611872146119,7.72868217054264,-0.533333333333333,-1.89536138079827,0.96656050955414,-0.38780303030303,1.56551724137931
"CANDIDATE",11100383,"K00346.01",1,0.3432,1932,35.04,0.768,0.01404,3.932,0.035,31.57,0,3.9691,0.05429,-0.0001493,17.544319097502,25.1848512173129,73.2484567901235,15.7182835820896,7.9097065462754,0,0.341446540880503,0.907058823529412,-0.894011976047904,1.37973790322581
"CANDIDATE",11189127,"K00347.01",1,0.9519,7756,1071.1,1.055,-0.009132,1.278,5.424,1.143,0,2389.7,-0.1994,-0.00302,184.720327421555,735.987630459992,1273.31711273317,4.35711698659906,2.78258384641363,-1.86666666666667,-30.0754147812971,-27.866847826087,-4.14266117969822,0.896167664670659
"CANDIDATE",11194032,"K00348.01",1,0.6301,1719,7.57,0.69,0.01788,-3.283,0.02927,56.92,0,1.5506,-0.08396,4.054e-05,41.6990533134031,71.3532248342375,132.510885341074,20.7761118810634,9.4625,0,-1.16449375866852,-5.76022566995769,0.256582278481013,0.438955357142857
"CANDIDATE",11394027,"K00349.01",1,0.2753,1424,85.67,1.072,0.05253,10.16,1.246,24.47,0,33.768,-0.3191,-0.0004363,13.1919905771496,15.294502617801,52.4676524953789,7.24952137843012,4.32240161453078,0,-1.22730769230769,1.74351145038168,-2.88940397350993,0.37850303030303
"CANDIDATE",11395587,"K00350.01",1,1.621,1844,92.38,1.027,-0.02293,-1.188,1.693,23.91,0,0.70037,-0.04068,-5.194e-05,63.3698453608247,21.8316498316498,11.1168532873959,7.72727272727273,4.7374358974359,0,-0.134257425742574,0.42327868852459,-0.40578125,0.162015267175573
"CANDIDATE",11442793,"K00351.01",1,1.177,421.9,1.76,1.2,-0.09572,65.25,10.32,220.2,0,4.9031,-0.0003087,0.000427,1.64647184604419,162.352941176471,207.993027888446,7.00871459694989,4.29268292682927,0.666666666666667,-0.00721261682242991,0.680278422273782,0.33359375,1.211227154047
"CANDIDATE",11442793,"K00351.02",2,0.6732,869.2,3.22,1.2,-0.04161,1.628,1.301,0,0,8.4704,-0.08749,0.0004105,0.0652979591836735,83.8664812239221,102.15897939156,7.01081612586037,4.29333333333333,0.666666666666667,-1.22363636363636,-0.249793672627235,0.597525473071325,0.902205882352941
"CANDIDATE",11442793,"K00351.03",3,0.7067,1091,17.3,1.2,-0.03748,-1.103,0.7489,364.3,0,5.2625,-0.2019,-0.0002498,11.3684351196044,26.1070336391437,30.7255864702673,7.00660141133622,4.30348258706468,0.666666666666667,-0.580172413793103,1.41432432432432,-1.17830188679245,1.25806349206349
"CANDIDATE",11442793,"K00351.04",4,1.235,861.9,9.73,1.2,-0.03032,-9.085,1.253,0,0,5.1797,-0.7893,0.0001046,27.5928180158247,24.3742405832321,25.2385685884692,7.00768573868488,4.30530973451328,0.666666666666667,-1.79386363636364,-0.276703296703297,0.447008547008547,2.86196868008949
"CANDIDATE",11442793,"K00351.05",5,1.301,608.3,6.47,1.2,0.002537,33.28,0.7003,999.1,0,2.4646,0.6996,-0.0001436,16.6946621873833,18.6912911956695,17.8155006858711,7.00821383822915,4.31333333333333,0.666666666666667,1.08971962616822,0.549691358024691,-0.421114369501466,0.333352112676056
"CANDIDATE",11442793,"K00351.06",6,0.6533,4842,301.14,1.2,-0.1465,4.352,0.9218,28.93,0,0.87867,0.1159,4.227e-05,32.5677506775068,9.91025353376711,15.4860186418109,7.00569800569801,4.30569059193594,0.666666666666667,0.156199460916442,-0.371916010498688,0.476550169109357,1.30210884353742
"CANDIDATE",11442793,"K00351.07",7,1.377,3437,225.03,1.2,0.07776,3.182,0.1776,33.83,0,6.2138,-0.5158,-0.0001304,126.114978087136,12.8308431163287,13.6026615969582,7.00656814449918,4.30597014925373,0.666666666666667,-0.723422159887798,1.34673913043478,-1.24190476190476,0.92375
"CANDIDATE",11521793,"K00352.01",1,0.6927,1973,57.87,1.305,-0.04322,15.26,1.994,64.85,0,0,-0.03385,0,33.3610408384532,22.6487695749441,37.1116928446771,5.32004830917874,3.220367278798,-0.266666666666667,-0.0940277777777778,0.315343915343915,0,1.97842424242424
"CANDIDATE",11521793,"K00352.02",2,0.01592,973.1,116.66,1.305,0.03285,7.826,0.004708,97.69,0,0,0.1384,0,5.2179419525066e-06,7.70279971284996,14.639566395664,5.31933133304758,3.21998343913884,-0.266666666666667,0.149137931034483,-0.483921161825726,0,0.40242819843342
"CANDIDATE",11566064,"K00353.01",1,1.854,519.7,10.38,1.64,-0.009532,105.5,1.027,253.9,0,3.0992,-0.01651,-0.0002041,268.465736810188,154.282193468885,80.0600343053173,4.98468085106383,3.02623906705539,-0.4,-0.332862903225806,-1.98922800718133,-0.306917293233083,0.414815618221258
"CANDIDATE",11566064,"K00353.02",2,0.2309,1859,87.85,1.64,-0.008034,15.11,3.654,143.9,0,1.0544,0.2415,-4.687e-06,1.9565543071161,14.0032590983161,18.3428246013667,4.98267326732673,3.02722260509993,-0.4,0.884615384615384,-0.509121621621622,-0.0480225409836066,1.93410569105691
"CANDIDATE",11566064,"K00353.03",3,0.1733,4515,337.84,1.64,-0.07156,-1.716,2.091,59.49,0,1.1163,-0.5042,7.65e-06,1.648596321394,9.42509042451932,8.73593898951382,4.98543689320388,3.02724014336918,-0.4,-0.844556113902848,-0.383796296296296,0.128571428571429,0.102183066361556
"CANDIDATE",11568987,"K00354.01",1,0.3401,3062,64.05,0.965,0.05064,8.318,0.006721,28.26,0,20.883,0.3545,-5.72e-05,9.56071469215887,27.4770922419059,60.1650836725464,7.82287822878229,4.69230769230769,0.466666666666667,2.17484662576687,1.18194444444444,-0.729591836734694,1.00139072847682
"CANDIDATE",11568987,"K00354.02",2,0.2005,4660,179.16,0.965,0.01924,3.135,0.958,34.5,0,6.3045,-0.1922,-1.761e-05,3.22955523672884,7.02487765089723,18.4857739913197,7.82063149233776,4.6925091671032,0.466666666666667,-0.354612546125461,0.445154639175258,-0.315591397849462,0.804236111111111
"CANDIDATE",11621223,"K00355.01",1,0.2025,6543,571.93,1.298,-0.1052,3.016,0.09086,2.573,0,0.6587,0.04541,-1.855e-05,7.03697617091208,20.3783783783784,74.6955345060893,6.79523864026554,4.17162654996353,1.06666666666667,0.296797385620915,0.235862068965517,-0.320934256055363,0.835052173913044
