"","tce_plnt_num","tce_time0bk","tce_ror","tce_dor","tce_incl","tce_impact","tce_duration","tce_ingress","tce_ldm_coeff1","tce_ldm_coeff4","tce_num_transits","tce_full_conv","tce_model_snr","tce_model_chisq","tce_model_dof","tce_dof2","tce_chisq1","tce_chisq2","tce_chisqgof","tce_prad","tce_eqt","tce_insol","tce_nkoi","tce_steff","tce_slogg","tce_sradius","tce_steff_prov","tce_slogg_prov","tce_sradius_prov","tcet_period","tcet_ingress","tcet_depth","tcet_model_chisq","tcet_model_dof","wst_depth","tce_mesmedian","tce_mesmad","tce_minmes","tce_maxmesd","tce_minmesd","tce_max_sngle_ev","tce_bin_oedp_stat","tce_rmesmad","tce_rsnrmes","tce_rminmes","tce_albedo","tce_ptemp","tce_albedo_stat","tce_ptemp_stat","boot_fap","boot_mesthresh","boot_mesmean","tce_cap_stat","tce_hap_stat","tce_rb_tpdur","tce_rb_tcount1","tce_rb_tcount2","tce_rb_tcount3","tce_rb_tcount4","tce_fwm_stat","tce_fwm_sra","tce_fwm_sdec","tce_fwm_srao","tce_fwm_sdeco","tce_fwm_prao","tce_fwm_pdeco","tce_dicco_mra","tce_dicco_mdec","tce_dicco_msky","tce_dikco_mra","tce_dikco_mdec","tce_dikco_msky","tce_time0_sn","tce_ror_sn","tce_dor_sn","tce_incl_sn","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_prad_sn","tce_sma_sn","tce_insol_sn","tce_steff_sn","tce_slogg_sn","tce_smet_sn","tce_sradius_sn","tce_albedo_sn","tce_ptemp_sn","tce_fwm_sdec_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_prao_sn","tce_fwm_pdeco_sn","tce_dicco_mra_sn","tce_dicco_msky_sn","tce_dikco_mra_sn","tce_dikco_mdec_sn","tce_dikco_msky_sn"
"tce_sradius",-0.0333023769705029,3.90840450306498e-06,-0.0234979940726966,0.000922295332279982,-0.0417642565401668,0.00667360007324946,0.0143667142366131,0.017042669162548,0.149206858671535,-0.0264286587198024,0.0194695855451654,0.0107934944099846,-0.00722713447314947,0.00253723733796814,0.0241128211521978,-0.00454486203993303,-0.0020015010118985,0.000207890701649731,-0.00323479711424464,0.520960142100536,-0.0355018045083214,0.0249168820317465,-0.0442835425211152,-0.111332413447981,-0.637212317531654,1,0.102996378361171,0.075584209043921,-0.0142140005178401,0.00462095500109614,0.0272763260055248,-0.0152922842745972,-0.000690061509758422,0.0122832609731317,-0.0123261262408646,0.000932761730309907,-0.0024586929928467,0.00511759105900014,0.00633248030855779,-0.0007899099486555,-0.00676793756805113,-1.31525813130123e-05,-0.0097402185773057,-0.00930868029151129,0.0402267479762835,-0.0107857018682524,-0.0660793029429597,0.00110701559080131,-0.0543773498354258,0.000605308160294548,0.0368660888027088,-0.0752072336917202,-0.0140071141538143,-0.000152077942253758,0.00262274290775687,0.00538120424229966,-0.00368933986566149,-0.00647025224916487,-0.00773779354548828,0.0197062224311824,-0.0593747884926365,-0.0684454917065585,-0.048182497259246,0.0726924167807026,0.00171962009282294,0.0017943418971535,-0.0307721441466958,0.0106830639985746,0.0742433885422339,-0.0236834941731482,0.00930121182545913,0.0757298836487171,-0.00922013872740377,-0.00198605828287619,-0.00100452502741198,-0.00384015214600744,0.018056060872934,0.00477350787138071,-0.00191442834261819,0.00316458952795411,-0.00697475630856859,-0.00541545223655487,-0.00629967105679636,0.000340236233492097,-0.0581415243220206,-0.00430805311627037,-0.0747390407686767,-0.0496590494876892,-0.0418744558427418,-0.00812493323400655,-0.00401896514595355,0.00774781607749133,0.0506581368119745,-0.014696701778225,-0.0364859439543988,0.0849976650233075,-0.0347498643381502,0.0103559084565676,0.100134318641799
"tce_steff_prov",0.183871515114107,0.00893802650667777,-0.132566653338574,0.0307168725337453,0.129031873597314,0.0246372126391368,-0.0186995204623654,-0.05754268298962,0.36185331636873,-0.181775650548363,-0.127621201046967,0.0750263916220002,-0.0733335410678185,-0.040796068171669,-0.144189997407154,-0.0422457453045986,-0.0399644310829488,-0.0432235408099862,-0.0439479012652573,0.010213059322788,-0.206244319070559,-0.0567680071267973,0.25194858532973,-0.353951618661099,-0.101195353181045,0.102996378361171,1,0.921581526491338,0.0219107505121589,0.0160810673430843,-0.107261099656148,-0.101257085491005,-0.0259162214124849,-0.161300658394623,-0.0619321994181771,0.0262586101243877,-0.0308857720904936,0.0536873458705502,0.0143939250653293,0.00519517361899161,-0.0824682458195622,-0.0066497632676624,-0.0725318489572312,0.116995440344497,-0.0483135834258716,0.00848962236945705,-0.0733214833426724,0.029765264264251,0.0237250123099193,0.0925434294678867,0.0814443456360686,0.047637836689591,-0.0932609904870245,-0.12271394776813,-0.0223711871605767,-0.0376395901840703,-0.00832832876949346,-0.0127166567110965,-0.0171066014354854,-0.0321294851535291,0.0250460956387908,0.034479678322782,-0.0175553144162549,0.0195890621054763,-0.00025095105269642,0.000331288181395645,-0.00258567185674364,0.0216826424192788,-0.11667532625201,-0.00160010542064285,0.0178997065271052,-0.110017347116846,-0.0762501228836407,-0.0306022665490651,-0.0575954907592076,-0.019845801351208,-0.032402086454416,-0.000447876877398978,-0.062007509321466,0.0152425680879793,0.0355721812222368,0.00165797455577579,0.00751616298386654,0.555520256459629,0.295249354141615,0.218333855513774,0.357987664240547,0.0341773348300057,-0.0193110814461627,-0.0969460350205898,-0.00562489943777977,0.024237695092699,0.014993840740515,-0.0157058857115972,-0.00260206203340671,-0.07974989129331,-0.00492682652215663,0.0105862079468612,-0.0743845183694581
"tce_slogg_prov",0.171183125667674,0.0173219470660052,-0.131106666619021,0.0432402609345198,0.125528157595505,0.0218067019385637,-0.00840012418762731,-0.0513947640263367,0.336328588547407,-0.180716615634601,-0.116964925124554,0.0725852190423496,-0.0731743587145877,-0.0400343959997237,-0.134366910409223,-0.0417178553245703,-0.0399893103535504,-0.0420470900272025,-0.0418931977374304,-0.0229451650760796,-0.214155973926824,-0.0675087600435757,0.230002280421037,-0.363113887978746,-0.0982363628241588,0.075584209043921,0.921581526491338,1,0.0309933092105561,0.032082241382948,-0.0917742498363886,-0.102090217106122,-0.0255516436310789,-0.146995517932102,-0.0609283820768479,0.0256525357754893,-0.0316225066317636,0.051998420064214,0.022750775410529,0.0229959309826293,-0.0824904279789725,-0.00812822780601581,-0.0693187927777193,0.120983099179429,-0.0275259710951302,0.0102524947650109,-0.0710636925182462,0.0298780185875664,0.0246650161894635,0.094222049115411,0.0810668543154106,0.0513302994290675,-0.0914222117922623,-0.116688442578632,-0.0161228398078913,-0.0336984991704352,-0.0065970383713724,-0.0126496389568885,-0.0131153034931712,-0.0337264161275195,0.0267347877281772,0.0380495619856132,-0.0197209225453286,0.0194054480999118,0.000475204361241406,-0.00175364265514729,0.000726819185331232,0.0162604575645205,-0.112134189196505,0.00281156998219162,0.0117455262836651,-0.10333895894876,-0.0731277175863515,-0.0305741106403386,-0.0563927682241794,-0.0209496485051134,-0.0332982535735903,0.000318467711372505,-0.0611059564540723,0.0168869291849079,0.0334784689073473,0.00140868813309677,0.0101610700570388,0.511890226270963,0.330624227838057,0.176821168036891,0.350539462179547,0.0329001515793285,-0.0205373478585439,-0.0967105071345022,-0.00649063257199213,0.0247945109601222,0.014120579057721,-0.0201555136238956,0.000189598727753667,-0.0821896154503765,-0.000675635609439339,0.00958318253379112,-0.0755412176210345
"tce_sradius_prov",-0.0322482154963702,-0.0328314017300904,0.129603980801994,-0.0216116272818299,-0.0077012593502189,-0.0423771847558577,-0.0182533124688778,0.0102287106639518,0.0031788706504187,-0.0152097793822628,0.0127795829240563,-0.0313747137696874,-0.00740270273773029,-0.00248203568338389,0.0129672036032569,-0.00921975526445832,-0.00940699047798557,-0.00356025230698139,-0.00849418057167213,0.0415890257107172,0.0203110985303385,-0.00608724821707236,-0.0433296210386778,-0.0519912754293917,0.0623948240775807,-0.0142140005178401,0.0219107505121589,0.0309933092105561,1,-0.0373713014980052,0.0030767859290467,0.111751486254243,-0.00738080912839459,-6.46929232778457e-05,0.0364263295133318,-0.00236283518923253,0.00633951310278831,0.0110746067559347,-0.0227019954347833,-0.0236376712940444,-0.0130339650710976,-0.00163342208701063,-0.00236311845872097,-0.0528098756125899,-0.0226321302330099,-0.00789995022325042,-0.0237944051073267,0.00914202989064731,0.139408739486213,-0.0695069233610962,-0.0671112535851817,-0.0171471919304158,-0.0123522392752749,0.010706741807151,-0.0295025687637322,0.0224609855952125,0.00543938241081195,0.0143507118863321,0.00761554492415681,0.00768856847030819,-0.0365424214694309,-0.0474968508769905,-0.00345909645196757,0.00656535224856262,-0.0192391987962122,-0.0288794707381669,0.0139494867396634,0.0406062446846677,0.138696951245547,-0.0197367834895877,-0.0151033264695955,0.0681938068247763,-0.00121163003911199,-0.00490286208983648,-0.0109703764086982,-0.0071938538761992,-0.0120575581777138,-0.00310840294119152,-0.00945946661862559,-0.0816890679201278,0.286283564609965,0.364256443712072,0.234470902236227,-0.262537957009256,-0.0716650492032131,0.124938721867695,-0.148243847813754,0.20717252787382,0.145825650310182,0.0154084447088872,-0.0428115426728053,-0.0754015054099993,0.00669151413850363,0.000468515159241115,0.0159005108707544,0.141703540842656,-0.0113254052700013,-0.0044807838789978,0.0634331895496087
"tcet_period",-0.000115412435500708,0.817363474830813,-0.0267694524432134,0.672621197248742,0.290861507469926,-0.0640275581334176,0.397948348194642,0.154535160562559,-0.00596777897392254,-0.00261732141313938,-0.280903838645026,0.0373414695034372,-0.0604977571018709,-0.0613345382726274,-0.288933612751828,-0.0304447040633115,-0.0304464956495354,-0.0356480221001955,-0.0357472080655884,-0.0124475268380391,-0.409217510534101,-0.0803786184149744,-0.0331539691303654,0.000929445900427946,-0.0339968005592454,0.00462095500109614,0.0160810673430843,0.032082241382948,-0.0373713014980052,1,0.261959717682981,-0.0534372885279569,-0.0154712395348316,-0.397981334093254,-0.0071463276288043,0.026452555574057,-0.0323110967178352,0.019194341653325,0.56302793161834,0.548412532218725,-0.015196029127198,-0.00634943468948619,-0.0443237621847352,-0.0275155520499324,0.298339868014292,0.251155746766525,0.0842222968591296,0.0366685326696586,0.0939154624024038,0.0679001914398745,0.175476238109598,-0.344426528600995,-0.0467730562177878,-0.100697340587873,0.484847481314601,-0.113356193540244,-0.0595741167562264,-0.0388031142129708,-0.0385406970597765,-0.0417003035617072,0.0500430119290539,0.0589878704537803,0.00700565381571837,0.00351891826482957,0.0015045025299338,0.00183089135707987,-0.00191521121191229,-0.00660020598761286,-0.0418035328681874,0.000405591487420204,-0.000127345848417302,-0.0301578219755963,-0.0901253449619129,-0.0346663514909418,-0.0516021374213999,0.0673689666793869,-0.0490309761778502,-0.0133303689530662,-0.0460940630761079,0.0277335660459582,-0.00305276896204015,-0.01312775919588,-0.00583518124326835,0.0236200274941417,0.00306173356316544,-0.00255786820736099,-0.0128721418207049,-0.0170194306497858,-0.029141962297982,-0.0748064744378305,-0.00518596530319845,0.00615954267758832,-0.00912388235808481,-0.00314554275688127,0.00228224120516891,-0.0789481208701035,-0.000666290848443454,-0.0023923660264672,-0.0744371241419415
"tcet_ingress",-0.0839149672981399,0.199414515312295,0.138210216860512,0.0370601528165403,-0.143784097431886,-0.110717638841648,0.732018858735632,0.567560408017211,-0.138964822477111,0.123359144789719,-0.144522585148638,-0.133316665476103,0.0423438259595544,0.0221467543879524,0.105012549330704,0.0557674188588234,0.0706911911375648,0.0455578954523823,0.0517944355852785,0.146996412370461,-0.0803567395089889,0.002114088898452,-0.123477814439404,0.137688995993104,-0.124693257160725,0.0272763260055248,-0.107261099656148,-0.0917742498363886,0.0030767859290467,0.261959717682981,1,0.146029260422404,0.0555180774100906,0.00898818964519766,0.135498922856443,-0.00759801276759282,0.00653586680759362,-0.105211013037532,0.161271793373223,0.139357653483851,0.139443756874337,0.0019120030265596,0.060998136961093,-0.0810019410777165,0.205968551195006,0.0414534345807751,0.0288238774991637,-0.00371425561305532,0.0629269172104013,-0.114578269191919,-0.0562583449670118,-0.178224769338354,0.0789354022635803,0.0921168831625637,0.688674553021638,-0.105636901433434,-0.0477559033563384,-0.0193214671508509,0.0148429851042621,0.0265190867405371,-0.00735861831618943,-0.0395789246299169,-0.00262770621737703,0.00295456122236489,0.00668792749494551,-0.00307611807556255,-0.0383813950963916,-0.0181676091211613,0.0532358122024496,-0.0362451824668118,-0.0131492960647563,0.0595638025265265,-0.0190224909546684,0.0262501137265109,0.0419399205051066,0.0516210708715168,0.0352453258765072,0.013618612934928,0.0788735191280706,-0.0356953021107678,-0.0463906372930114,-0.00846016095618586,-0.00201851684853556,-0.0993437661712604,-0.103898135801896,-0.0762376574987133,-0.14309016112475,-0.024536736782504,0.0226121767140493,0.108273618035199,0.00415902981573891,-0.00922319921586917,0.00317171105568744,-0.00285372101139285,-0.00992197151259218,0.00149502947852319,-0.00693648733172729,0.0117289750441236,0.00206840158029649
"tcet_depth",-0.103118205622427,-0.0423354940501735,0.745561898607825,0.0159059454314086,0.157701099793077,-0.516638312297875,0.0112033487470432,0.117500671235298,-0.159057325290567,0.123909741001655,-0.0664528397004129,-0.713287052256202,0.311382121990155,0.121371937666059,-0.0937737290934102,0.340776486675055,0.368094282538167,0.311021868844596,0.342752859778358,0.412731606999758,0.112866875891991,0.067787697102252,-0.135107422760357,0.121755842597229,-0.0205244230029143,-0.0152922842745972,-0.101257085491005,-0.102090217106122,0.111751486254243,-0.0534372885279569,0.146029260422404,1,0.217737964961649,0.0335867268615366,0.587616797743167,-0.147617270104603,0.206636222250946,-0.38086658152988,-0.017676045639572,-0.0168196409491108,0.5757497267561,0.0147111870856463,0.426129479018301,-0.580326813530392,-0.180158972614483,-0.022389442052496,-0.203326110112106,-0.126831904556072,0.00968111700027182,-0.598767137409,-0.536984208895153,-0.177958156649399,0.437353523817258,0.539136635349229,0.108175274776974,-0.0433778894451559,-0.0118622408792783,0.00303734555147254,0.0240784484268519,0.135872501944647,-0.100797441644181,-0.0917918339082663,0.00520342878293221,0.00218398660267337,-0.0304742333784108,-0.0346888059140462,-0.00549103360018922,0.014234680378374,-0.0746097208619489,0.0021063237959612,0.00661190392795348,-0.133962850056905,0.281480882627486,0.14466825410872,0.208728609614846,0.115109357272346,0.0668369331189862,0.0729939095538362,0.23412094532586,-0.359859001206271,-0.188682348875334,0.0428167018700218,-0.0774353122016073,-0.161504786310045,-0.0921436867900504,-0.116350155356948,-0.111335547795756,0.0301791612788238,0.0871189900503978,0.66302573953263,0.0373225748910558,-0.0355241730068012,-0.00651170611203765,-0.00307636702039118,-0.00508628069095641,-0.010865385119561,0.00365535953401087,0.00147908133231844,-0.071317746325917
"tcet_model_chisq",-0.0256814307488906,-0.0162852314141404,0.20138895780614,7.04146309393751e-05,0.0410841834553699,-0.143325809627474,0.0204103378870323,0.0486307946179379,-0.0506604189226995,0.0563818908655714,-0.0252977207063205,-0.185116278423745,0.259142776014754,0.172127984183298,-0.019723173548013,0.443980046022478,0.427185609084132,0.516772410558243,0.65562765797882,0.139173417499675,0.0172329736514222,-0.00432282623588869,-0.0346668892065912,0.056380565991185,-0.0203878732789683,-0.000690061509758422,-0.0259162214124849,-0.0255516436310789,-0.00738080912839459,-0.0154712395348316,0.0555180774100906,0.217737964961649,1,0.0198668327738537,0.210748915293102,-0.00815354014459225,0.0136029707970528,-0.45529362389907,-0.00857926019296383,-0.010076162052098,0.525454925623761,0.220259633368419,0.36264619814929,-0.151532227672952,-0.0234790594200228,-0.00562160253471197,-0.0484051786133736,-0.107779720455624,-0.0181428538255996,-0.177990029372387,-0.149613276427517,-0.0841564047229282,0.276160879473276,0.214377670305425,0.0462693158598659,-0.0149634618616496,-0.00665070229097388,-0.00371593578879316,-0.00061352486695965,0.0345952471107808,0.000101695435466398,-0.00266940210310226,0.000773386772521659,0.000894649340752713,0.00651906345312018,-0.00382674494206236,-0.00160296141546705,0.00241191313728441,-0.0337136054782523,-0.00674805112988299,0.00560457635562791,-0.0276580958283493,0.0686013374844853,0.0809595825088517,0.104544512369757,0.100153111636804,0.0338148639912167,0.0103035828474466,0.092364067919198,-0.0567249856391281,-0.0661485511629852,-0.00257498170415836,-0.00458680029072261,-0.00492707456194937,-0.0315987639508957,-0.0216764954988451,-0.0363729181946566,-0.023134483700642,-0.00323837228832449,0.352023245075781,-0.012926344258132,0.0120805512108017,-0.00169691073276357,-0.000765683403660896,-0.000655576916452536,-0.0224353971828075,0.000865228159380812,-0.000177012595150661,-0.0224245879587576
"tcet_model_dof",-0.159747623365228,-0.349199439564427,-0.0569677928007609,-0.32584948294825,-0.701712688267862,-0.0443476446672973,-0.157716557551773,-0.089378331494221,-0.130561458073006,0.125043691292381,0.801260850178501,-0.0438250941768016,0.0607761484232802,0.156872425007943,0.827370742858665,0.0471046125565256,0.0725638054032584,0.0931233069620441,0.0989751933315546,-0.0192140896881656,0.68980059991392,0.214281846493143,-0.195197405142416,0.113184387784597,-0.0623570782614781,0.0122832609731317,-0.161300658394623,-0.146995517932102,-6.46929232778457e-05,-0.397981334093254,0.00898818964519766,0.0335867268615366,0.0198668327738537,1,-0.0751901346681645,-0.0810085571268186,0.0961130342228364,0.0262195040719048,-0.252669415211943,-0.239029621123197,-0.0133277339527191,0.0172263338527187,0.0720442950163483,-0.0271741162786054,0.0405742809669033,-0.0419431739897044,0.00382127417719304,-0.100707605367812,-0.234878521243899,-0.168530120106297,-0.187275093795193,-0.0528272446367525,0.00577039507590805,0.165691767841692,-0.206095243854109,0.323969924122392,0.165764754146478,0.113781399800156,0.117483503478116,0.0747293845936483,-0.14537298245892,-0.154404701120316,-0.0246549381887852,-0.0110828288535006,0.0187646930240432,-0.0246032548697108,-0.0299381789577232,-0.026769470995877,0.229962866580927,-0.0266983159976937,-0.0240390548726346,0.242970711634399,0.145917680153402,0.0346515008235423,0.0754033637128306,-0.0721887820822586,0.0686323121202449,0.0361801017831633,0.0704220208793418,-0.0423007790137865,-0.0222843381031253,-0.00919577415440546,0.0153943484592539,-0.112697884406013,-0.106398610042833,-0.0976807114557977,-0.133787557375817,-0.0807685452515948,-0.0646479551078813,0.129967186604612,0.0106165214343674,-0.0137271639406868,0.023715902292838,0.00864379349484442,-0.018132628203554,0.170696032289629,-0.0130641976440098,-0.00734805484334183,0.184842898619069
"wst_depth",-0.0622125916987459,-0.00222348980718744,0.488215459165883,0.0353602578839801,0.11862218259375,-0.34347944897735,0.0381496827754025,0.102074773846223,-0.0882122107385544,0.0582753326092485,-0.0878080882270134,-0.487300399082642,0.135895689300619,0.00956291481409591,-0.0937725236417256,0.196542910004777,0.177506443193094,0.122636284785919,0.132303310093077,0.244745594713869,-0.0228637763315412,0.0146006370349495,-0.0827348892774674,0.0467486677147432,0.00517637526188037,-0.0123261262408646,-0.0619321994181771,-0.0609283820768479,0.0364263295133318,-0.0071463276288043,0.135498922856443,0.587616797743167,0.210748915293102,-0.0751901346681645,1,-0.112392059071764,0.163171496496399,-0.632625859116023,0.017464390183468,0.0158483424835982,0.500828767683963,-0.00278006753877024,0.0995187525895223,-0.383095042321633,0.0012545789659529,-0.00920589511259748,-0.0761295853304955,0.017176057505077,0.127792929365223,-0.38708929740601,-0.346715709961197,-0.120987897326243,0.314558331328134,0.282065093667183,0.124262408663526,-0.0356006825678146,-0.013469690104068,-0.00489707535700484,0.0037694964833056,0.0616587255868472,-0.0180244087727926,-0.0125824510039833,0.00249762575865762,0.00134075294012339,-0.00581184033888961,-0.00827266809076304,0.00671060451635266,0.0106402652564206,-0.0382152594039705,0.000182438749360667,0.00576101403845581,-0.0798452391961091,0.0940632553631466,0.06912470368356,0.0907900134866907,0.0840001431015777,0.0146665110227971,0.0536304900081285,0.101593135103912,-0.0747496641636859,-0.13923053171778,0.0156591656864331,-0.0386437792183743,-0.0932466151146241,-0.0482462083222764,-0.0650175784400445,-0.0599803522323266,0.057313614898763,0.105516947435942,0.372503974538192,-0.037054471536659,0.0393835138282528,-0.00396877519264426,-0.00179325831595979,0.0109232576643196,-0.00523781885597156,0.00244603615088212,0.00414019817274427,-0.0447898398244833
"tce_mesmedian",0.0190987402147354,0.0233622201199565,-0.108291190029908,0.0203930005839787,0.00549283597637491,0.0669371209925782,0.0146698657272407,-0.00702111870086735,0.0148545722256842,-0.0212007827568764,-0.0456704164480204,0.0676472651205289,-0.064310847093731,-0.0927293739343472,-0.0400239124675152,-0.0246539152639432,-0.0546779188825603,-0.0449587114432498,-0.086056590919224,-0.0781002937640367,-0.0803187592388229,-0.0295018301468696,0.027131920090227,-0.0404409119796943,0.0167052255896522,0.000932761730309907,0.0262586101243877,0.0256525357754893,-0.00236283518923253,0.026452555574057,-0.00759801276759282,-0.147617270104603,-0.00815354014459225,-0.0810085571268186,-0.112392059071764,1,-0.290330302405537,0.0953208435999654,0.0165999051881115,0.0155032290260775,-0.0530883728001706,0.000948048827406304,0.00776211331023078,0.0794648477175385,-0.0210803685847705,0.00367050103977326,0.00146036486407859,-0.00469618482541903,-0.036372644220968,0.133925784904343,0.0946935747480585,0.00521220921595671,-0.0463014730113588,-0.111882879777235,0.00862947927764148,-0.0199548844394976,-0.0153269113232011,-0.0139005590590819,0.0140500336511299,-0.0239465197995371,0.0586309128375643,0.0497281900815988,-7.81099092631532e-05,0.00195119958503385,0.0360121757205534,-0.0393822942959308,0.00135872400801091,0.000191549614828971,0.00764297826762396,0.000575203139636747,-0.000271958691509701,0.0138918032511469,-0.100468539117116,-0.00837457351510751,-0.0339546888314128,0.00064693871787536,-0.0164713199168541,-0.155353928107741,-0.039444365067998,0.0395937041399502,0.0104457223681396,-0.00702161221189034,0.0114163295872904,0.0322170188739613,0.0248553803854411,0.0234124132574112,0.0277923227801366,-0.0505997290025026,-0.0718410004999676,-0.135098636048561,-0.00676470947162701,0.0348012806180771,-0.00246376804784186,0.00234076204857407,-0.000443743364172699,-0.000255423163118369,-0.00083221628671095,1.65240369086896e-05,0.00602579838783017
"tce_mesmad",-0.026218186072453,-0.0285749421026271,0.167710884730953,-0.0244845062745967,0.00497189931604208,-0.0993373163785858,-0.0197481214544225,0.0111154416350981,-0.0590510742859491,0.0480087628029494,0.0571684944740005,-0.134037699713463,0.0873782938459035,0.106069165821237,0.0366913041661776,0.0313703469403728,0.060838976436001,0.0456105560459793,0.102252840938226,0.106085012407233,0.103765981061524,0.0523465397153409,-0.0365344184148375,0.0473664107113293,-0.0164456283300624,-0.0024586929928467,-0.0308857720904936,-0.0316225066317636,0.00633951310278831,-0.0323110967178352,0.00653586680759362,0.206636222250946,0.0136029707970528,0.0961130342228364,0.163171496496399,-0.290330302405537,1,-0.152933091462149,-0.0202304889866582,-0.0188899726749399,0.0639354062580375,-0.000993775419936178,-0.0118127807288733,-0.112763336450177,0.0779215606443701,-0.00566461164912394,-0.0296344789971268,0.00452949220877784,0.00644171779071834,-0.208151271547557,-0.177943370667894,-0.0432085938693064,0.0694342792733637,0.128352133848696,-0.0161202890008614,0.00182195303340687,0.0096683780564218,0.00653437381601917,0.0223013638979198,0.0402937413750098,-0.0536635411575393,-0.0436979358877282,0.00136870466830576,-4.57168976204389e-05,-0.00922320398928755,0.00591958146977583,-0.00362484551820733,0.00208675831495766,-0.0267155395001,-0.00128081452130069,-0.00164992172571625,-0.031308898663946,0.151649728190423,0.0275494569287173,0.0647918006097659,0.00544359504548089,0.0255140926856473,0.0869507779496754,0.0629653106506174,-0.0575127229209937,-0.0322335939640968,0.00125663527617484,-0.0346715780154269,-0.0321039174556772,-0.0227838283554316,-0.03229740098634,-0.0269025427382252,0.0191167931541637,0.0528757676983524,0.194775227956937,0.0121319797020401,-0.0374987976846475,-0.00112967725844959,-0.00133494109045885,-0.00409616160373537,-0.0102977883431076,-0.00203596542270775,-0.00405060009512789,-0.015320777962682
"tce_minmes",0.0451317334246989,0.0171609261386174,-0.341249131739844,-0.00638464661126358,-0.0806026083151736,0.239678761429509,-0.0357434627684619,-0.0792202042168448,0.0805215067474696,-0.0678469768110217,0.0552443994824196,0.337134377346336,-0.245745224260663,-0.0328506550494746,0.055878796763295,-0.370309620334434,-0.378572240522844,-0.27412982961948,-0.290940930941136,-0.202981447401233,0.00554561876813082,0.00647590951153974,0.0611863207595274,-0.0689661031417354,0.0208455642709011,0.00511759105900014,0.0536873458705502,0.051998420064214,0.0110746067559347,0.019194341653325,-0.105211013037532,-0.38086658152988,-0.45529362389907,0.0262195040719048,-0.632625859116023,0.0953208435999654,-0.152933091462149,1,0.00251117684493335,0.00139900765123569,-0.708370117483536,0.00201616811404223,-0.145513761511035,0.26206106522844,-0.0458235770713877,0.00924940881696646,0.047471929120049,-0.0109707410529387,-0.0572473509306765,0.29832071483915,0.252220030486925,0.128903642904655,-0.377321889296252,-0.314925366065036,-0.113581364809967,0.0244977124486149,0.0115614290548077,0.00546942524085391,-0.00378343368647079,-0.0762306093658929,0.0129137784413101,0.0132195686313067,-0.00188646000031342,-0.00137544995737955,0.00402015682707742,-0.0102938155031755,-0.00181629074684183,-0.00650982714044607,0.0571095432951109,0.00368696804872619,-0.00936742541569168,0.0517431318314758,-0.14637218297952,-0.136652835585947,-0.170914747679286,-0.160184322436219,-0.0650919349686315,-0.0271787788402523,-0.140505314641629,0.0571839264898941,0.110770788731229,0.00271893652030298,0.00900609487164659,0.0499283657832275,0.0452764189101674,0.0548026518940022,0.0515509887739853,0.00259653683282156,-0.0617646389982518,-0.430948108252291,0.00868000070811321,0.0111562100603813,0.00427369057121073,0.00153717883039565,-0.00257131797880417,0.0369590841863354,-0.00158294719064758,-0.000906912370875868,0.0365656125532396
"tce_maxmesd",0.00613772095682049,0.520937240952849,-0.00178391440736193,0.388440661329034,0.186152921618153,-0.0442228159952077,0.230544339341525,0.0885598353124088,-0.000122618451683426,-0.012150918669834,-0.18213335151912,0.00239394091297144,-0.0339436480725298,-0.0386385526133121,-0.184759468908599,-0.0185288522968632,-0.0193410737023091,-0.0231683479886898,-0.0227567083559944,0.00638175384696891,-0.257530557985197,-0.0521526368549878,-0.0181723096536517,-0.00562405954064454,-0.0224410159589442,0.00633248030855779,0.0143939250653293,0.022750775410529,-0.0227019954347833,0.56302793161834,0.161271793373223,-0.017676045639572,-0.00857926019296383,-0.252669415211943,0.017464390183468,0.0165999051881115,-0.0202304889866582,0.00251117684493335,1,0.420369536441127,0.000202036559683907,-0.00421721506047312,-0.0255034420282849,-0.0247217139266793,0.168344082390278,0.122517187289939,0.0370203193941319,0.0244959380377258,0.0648584955570696,0.0488440607669809,0.10904290756424,-0.181739333690021,-0.0189587545795781,-0.0548837653101681,0.30061299823515,-0.0743846245348826,-0.0391967013108486,-0.0261610517459397,-0.029901800091975,-0.0252458809473272,0.0310910997156108,0.0337971566517173,0.00439054281357209,-0.00170117879601045,0.00213413864950961,-0.00116296015367824,0.00105091003051596,-0.0109284531906441,-0.0324492482208762,0.00369713249507307,-0.00302889979629294,-0.0249860676306955,-0.0538041361491506,-0.0155553967156465,-0.0290259425891721,0.0325601434153602,-0.0269227670647899,-0.00803874388269138,-0.0254517820773173,0.0169950144116024,-0.00575161022988061,-0.00695664879486051,-0.00398244589414117,0.00936233715803802,0.00166558332864002,-0.00865816326978986,-0.00902761715615664,-0.00656679712463232,-0.00936889230011237,-0.0399823786004771,-0.00366911279379027,0.0025198957116354,-0.00639059163929018,-0.000954069336110904,0.00224586017571651,-0.0495798744552249,0.0012224598591268,-0.00504466910494306,-0.0477050663458776
